o,percentGood
http://dbpedia.org/resource/Art_Directors_Guild_Award_for_Best_Production_Design_-_Feature_Film,100
http://dbpedia.org/resource/Detroit_Film_Critics_Society_Awards_2008,100
http://dbpedia.org/resource/Academy_Award_for_Best_Supporting_Actor,100
http://dbpedia.org/resource/63rd_Academy_Awards,100
http://dbpedia.org/resource/Category:Anthony_Award-winning_works,100
http://dbpedia.org/resource/Academy_Award_for_Best_Picture,100
http://dbpedia.org/resource/AACTA_Award_for_Best_Film,100
http://dbpedia.org/resource/C%C3%A9sar_Award_for_Best_Foreign_Film,100
http://dbpedia.org/resource/Category:Films_whose_cinematographer_won_the_Best_Cinematography_Academy_Award,100
http://dbpedia.org/resource/Broadcast_Film_Critics_Association_Award_for_Best_Acting_Ensemble,100
http://dbpedia.org/resource/San_Diego_Film_Critics_Society_Award_for_Best_Supporting_Actor,100
http://dbpedia.org/resource/Filmfare_Best_Director_Award,100
http://dbpedia.org/resource/List_of_Edgar_Allan_Poe_Award_for_Best_Motion_Picture_Screenplay_winners,100
http://dbpedia.org/resource/AFI's_100_Years..._100_Movie_Quotes,100
http://dbpedia.org/resource/Category:Best_Film_C%C3%A9sar_Award_winners,100
http://dbpedia.org/resource/Golden_Satellite_Award,100
http://dbpedia.org/resource/BAFTA_Award_for_Best_Actor_in_a_Leading_Role,100
http://dbpedia.org/resource/63rd_Golden_Globe_Awards,100
http://dbpedia.org/resource/Academy_Award_for_Original_Music_Score,100
http://dbpedia.org/resource/Category:Best_Animated_Feature_Annie_Award_winners,100
http://dbpedia.org/resource/London_Film_Critics_Circle_Awards_2002,100
http://dbpedia.org/resource/National_Society_of_Film_Critics_Award_for_Best_Film,100
http://dbpedia.org/resource/New_York_Film_Critics_Online,100
http://dbpedia.org/resource/Template:AcademyAwardBestPicture_2001-2020,100
http://dbpedia.org/resource/71st_Academy_Awards,100
http://dbpedia.org/resource/Category:Independent_Spirit_Award_for_Best_Film_winners,100
http://dbpedia.org/resource/19th_Screen_Actors_Guild_Awards,100
http://dbpedia.org/resource/Criterion_Collection,100
http://dbpedia.org/resource/List_of_Italian_submissions_for_the_Academy_Award_for_Best_Foreign_Language_Film,100
http://dbpedia.org/resource/Category:Films_whose_writer_won_the_Best_Original_Screenplay_Academy_Award,100
http://dbpedia.org/resource/2010_Teen_Choice_Awards,100
http://dbpedia.org/resource/National_Society_of_Film_Critics_Award_for_Best_Foreign_Language_Film,100
http://dbpedia.org/resource/List_of_submissions_to_the_82nd_Academy_Awards_for_Best_Foreign_Language_Film,100
http://dbpedia.org/resource/18th_Critics'_Choice_Awards,100
http://dbpedia.org/resource/Annie_Award_for_Best_Animated_Feature,100
http://dbpedia.org/resource/List_of_submissions_to_the_83rd_Academy_Awards_for_Best_Foreign_Language_Film,100
http://dbpedia.org/class/yago/OphirAwardWinners:Films,100
http://dbpedia.org/resource/Academy_of_Canadian_Cinema_and_Television_Award_for_Best_Performance_by_an_Actor_in_a_Leading_Role,100
http://dbpedia.org/resource/Category:Films_that_won_the_Best_Sound_Editing_Academy_Award,100
http://dbpedia.org/resource/64th_Academy_Awards,100
http://dbpedia.org/resource/Guldbagge_Award_for_Best_Director,100
http://dbpedia.org/resource/Screen_Actors_Guild_Award_for_Outstanding_Performance_by_a_Cast_in_a_Motion_Picture,100
http://dbpedia.org/resource/Broadcast_Film_Critics_Association_Award,100
http://dbpedia.org/resource/C%C3%A9sar_Award_for_Best_Writing,100
http://dbpedia.org/resource/AFI's_100_Years...100_Heroes_&_Villains,100
http://dbpedia.org/resource/Category:Best_Film_Guldbagge_Award_winners,100
http://dbpedia.org/resource/Template:BAFTA_Best_British_Film,100
http://dbpedia.org/resource/Los_Angeles_Film_Critics_Association_Award_for_Best_Cinematography,100
http://dbpedia.org/resource/Category:Films_that_won_the_Best_Original_Score_Academy_Award,100
http://dbpedia.org/resource/Academy_of_Canadian_Cinema_and_Television_Award_for_Best_Achievement_in_Direction,100
http://dbpedia.org/resource/Austin_Film_Critics_Association,100
http://dbpedia.org/resource/9th_Empire_Awards,100
http://dbpedia.org/resource/Academy_Award_for_Writing_Original_Screenplay,100
http://dbpedia.org/resource/Grand_Prix_(Belgian_Film_Critics_Association),100
http://dbpedia.org/resource/Template:MTV_Movie_Award_for_Best_Movie,100
http://dbpedia.org/resource/Broadcast_Film_Critics_Association_Awards,100
http://dbpedia.org/resource/Detroit_Film_Critics_Society,100
http://dbpedia.org/resource/Golden_Globe_Award_for_Best_Supporting_Actress_-_Motion_Picture,100
http://dbpedia.org/resource/Directors_Guild_of_America_Awards,100
http://dbpedia.org/resource/48th_Guldbagge_Awards,100
http://dbpedia.org/resource/Category:Peabody_Award_winning_broadcasts,100
http://dbpedia.org/resource/Category:Films_featuring_a_Best_Supporting_Actor_Academy_Award_winning_performance,100
http://dbpedia.org/resource/San_Diego_Film_Critics_Society_Award_for_Best_Foreign_Language_Film,100
http://dbpedia.org/resource/Bodil_Award_for_Best_Non-American_Film,100
http://dbpedia.org/resource/Phoenix_Film_Critics_Society_Awards,100
http://dbpedia.org/resource/Chicago_Film_Critics_Association_Awards,100
http://dbpedia.org/resource/Template:Empire_Award_for_Best_Film,100
http://dbpedia.org/resource/Kinema_Junpo_Awards,100
http://dbpedia.org/resource/David_Denby_(film_critic),100
http://dbpedia.org/resource/Category:Films_featuring_a_Best_Actress_Academy_Award_winning_performance,100
http://dbpedia.org/resource/Academy_Award_for_Best_Supporting_Actress,100
http://dbpedia.org/resource/Vancouver_Film_Critics_Circle_Award,100
http://dbpedia.org/resource/Online_Film_Critics_Society_Award_for_Best_Director,100
http://dbpedia.org/resource/27th_C%C3%A9sar_Awards,100
http://dbpedia.org/resource/Online_Film_Critics_Society_Awards,100
http://dbpedia.org/resource/Belgian_Film_Critics_Association,100
http://dbpedia.org/resource/Category:Sundance_Film_Festival_award_winners,100
http://dbpedia.org/resource/Asia_Pacific_Screen_Award,100
http://dbpedia.org/resource/New_York_State_Restaurant_Association_v._New_York_City_Board_of_Health,100
http://dbpedia.org/resource/Golden_Horse_Film_Festival_and_Awards,100
http://dbpedia.org/resource/IF_Awards,100
http://dbpedia.org/resource/Los_Angeles_Film_Critics_Association_Awards,100
http://dbpedia.org/resource/60th_Academy_Awards,100
http://dbpedia.org/resource/Dallas%E2%80%93Fort_Worth_Film_Critics_Association_Award_for_Best_Foreign_Language_Film,100
http://dbpedia.org/resource/BAFTA_Award_for_Best_Costume_Design,100
http://dbpedia.org/resource/MTV_Movie_Award_for_Best_Kiss,100
http://dbpedia.org/resource/Golden_Globe_Award_for_Best_Supporting_Actor_%E2%80%93_Motion_Picture,100
http://dbpedia.org/resource/New_York_Film_Critics_Circle,100
http://dbpedia.org/resource/Academy_Award_for_Best_Cinematography,100
http://dbpedia.org/resource/Academy_Award_for_Best_Production_Design,100
http://dbpedia.org/resource/St._Louis_Gateway_Film_Critics_Association_Awards,100
http://dbpedia.org/resource/Washington_D.C._Area_Film_Critics_Association,100
http://dbpedia.org/resource/Hugo_Award_for_Best_Dramatic_Presentation,100
http://dbpedia.org/resource/British_Academy_Film_Awards,100
http://dbpedia.org/resource/San_Diego_Film_Critics_Society_Award_for_Best_Supporting_Actress,100
"http://dbpedia.org/resource/Grammy_Award_for_Best_Song_Written_for_a_Motion_Picture,_Television_or_Other_Visual_Media",100
http://dbpedia.org/resource/C%C3%A9sar_Award_for_Best_Actor,100
http://dbpedia.org/resource/Critics'_Choice_Movie_Award,100
http://dbpedia.org/resource/13th_Screen_Actors_Guild_Awards,100
http://dbpedia.org/resource/2008_MTV_Movie_Awards,100
http://dbpedia.org/resource/AACTA_Awards,100
http://dbpedia.org/resource/1996_Screen_Actors_Guild_Awards,100
http://dbpedia.org/resource/Golden_Globe_Awards,100
http://dbpedia.org/resource/Academy_Award_for_Best_Original_Score,100
http://dbpedia.org/resource/ESPY_Awards,100
http://dbpedia.org/resource/Category:National_Film_Board_of_Canada_documentaries,100
http://dbpedia.org/resource/Kansas_City_Film_Critics_Circle,100
http://dbpedia.org/resource/Genie_Awards,100
http://dbpedia.org/resource/Template:Tokyo_Anime_Award_for_Animation_of_the_Year,100
http://dbpedia.org/resource/Online_Film_Critics_Society,100
http://dbpedia.org/resource/Broadcast_Film_Critics_Association_Award_for_Best_Documentary_Film,100
http://dbpedia.org/resource/Kanagawa_Prefectural_Board_of_Education,100
http://dbpedia.org/resource/Magritte_Award,100
http://dbpedia.org/resource/15th_GLAAD_Media_Awards,100
http://dbpedia.org/resource/European_Film_Awards,100
http://dbpedia.org/resource/AFI's_100_Years..._100_Movies_(10th_Anniversary_Edition),100
http://dbpedia.org/resource/Guldbagge_Award_for_Best_Actor_in_a_Leading_Role,100
http://dbpedia.org/resource/ESPY_Award,100
http://dbpedia.org/resource/Boston_Society_of_Film_Critics,100
http://dbpedia.org/resource/8th_Screen_Actors_Guild_Awards,100
http://dbpedia.org/resource/Guldbagge_Award_for_Best_Film,100
http://dbpedia.org/resource/Las_Vegas_Film_Critics_Society_Awards_1999,100
http://dbpedia.org/resource/2012_New_York_Film_Critics_Circle_Awards,100
http://dbpedia.org/resource/Los_Angeles_Film_Critics_Association_Awards_2008,100
http://dbpedia.org/resource/Category:BAFTA_winners_(films),100
http://dbpedia.org/resource/Online_Film_Critics_Society_Award_for_Best_Foreign_Language_Film,100
http://dbpedia.org/resource/C%C3%A9sar_Award_for_Best_Actress,100
http://dbpedia.org/resource/Tracey_Seaward,100
http://dbpedia.org/resource/San_Diego_Film_Critics_Society,100
http://dbpedia.org/resource/Template:%C5%8Cfuji_Nobur%C5%8D_Award,100
http://dbpedia.org/resource/2006_Screen_Actors_Guild_Awards,100
http://dbpedia.org/resource/BAFTA_Award_for_Best_Film_Music,100
http://dbpedia.org/resource/Writers_Guild_of_America_Award_for_Best_Adapted_Screenplay,100
http://dbpedia.org/resource/Category:Films_whose_editor_won_the_Best_Film_Editing_Academy_Award,100
http://dbpedia.org/resource/LAFCA_Award,100
http://dbpedia.org/resource/17th_Empire_Awards,100
http://dbpedia.org/resource/Bodil_Awards,100
http://dbpedia.org/resource/AFI's_100_Years...100_Movies,100
http://dbpedia.org/resource/New_York_Film_Critics_Online_Awards_2008,100
http://dbpedia.org/resource/3rd_Critics'_Choice_Awards,100
http://dbpedia.org/resource/Toronto_Film_Critics_Association,100
http://dbpedia.org/resource/Template:Swedish_submission_for_Academy_Awards,100
http://dbpedia.org/resource/Empire_Awards_2011,100
http://dbpedia.org/resource/Independent_Spirit_Award_for_Best_Film,100
http://dbpedia.org/resource/10th_Screen_Actors_Guild_Awards,100
http://dbpedia.org/resource/Category:Best_Foreign_Language_Film_Academy_Award_winners,100
http://dbpedia.org/resource/Vancouver_Film_Critics_Circle,100
http://dbpedia.org/resource/Austin_Film_Critics_Association_Awards_2012,100
http://dbpedia.org/resource/Category:Best_Foreign_Language_Film_C%C3%A9sar_Award_winners,100
http://dbpedia.org/resource/Hong_Kong_Film_Awards,100
http://dbpedia.org/resource/Golden_Globe_Award_for_Best_Director,100
http://dbpedia.org/class/yago/FilmsFeaturingABestSupportingActorAcademyAwardWinningPerformance,100
http://dbpedia.org/resource/18th_GLAAD_Media_Awards,100
http://dbpedia.org/resource/Women_Film_Critics_Circle,100
http://dbpedia.org/resource/Film_Critics_Circle_of_Australia,100
http://dbpedia.org/resource/Academy_Award_for_Best_Documentary_Feature,100
http://dbpedia.org/resource/BAFTA_Award_for_Best_Original_Screenplay,100
http://dbpedia.org/resource/Category:Films_that_won_the_Best_Visual_Effects_Academy_Award,100
http://dbpedia.org/class/yago/FilmsFeaturingABestActressAcademyAwardWinningPerformance,100
http://dbpedia.org/resource/Los_Angeles_Film_Critics_Association_Award_for_Best_Actor,100
http://dbpedia.org/resource/Academy_Award_for_Best_Original_Screenplay,100
http://dbpedia.org/resource/Category:Sony_Pictures_Classics_animated_films,100
http://dbpedia.org/resource/Chicago_Film_Critics_Association_Award_for_Best_Actor,100
http://dbpedia.org/resource/European_Film_Awards_2008,100
http://dbpedia.org/resource/Amanda_Award,100
http://dbpedia.org/resource/60th_British_Academy_Film_Awards,100
http://dbpedia.org/resource/BAFTA_Award_for_Best_Actress_in_a_Leading_Role,100
http://dbpedia.org/resource/Category:Films_featuring_a_Best_Supporting_Actor_C%C3%A9sar_Award_winning_performance,100
http://dbpedia.org/resource/BAFTA_Award_for_Best_Film,100
http://dbpedia.org/resource/Dallas-Fort_Worth_Film_Critics_Association_Awards_2008,100
http://dbpedia.org/resource/Utah_Film_Critics_Association,100
http://dbpedia.org/resource/Academy_Award_for_Best_Writing_(Original_Screenplay),100
http://dbpedia.org/resource/BAFTA_Award_for_Best_Direction,100
http://dbpedia.org/resource/Los_Angeles_Film_Critics_Association,100
http://dbpedia.org/resource/55th_British_Academy_Film_Awards,100
http://dbpedia.org/resource/New_York_Film_Critics_Circle_Award,100
http://dbpedia.org/resource/Category:Films_whose_writer_won_the_Best_Adapted_Screenplay_Academy_Award,100
http://dbpedia.org/resource/GLAAD_Media_Award_for_Outstanding_Film_%E2%80%93_Wide_Release,100
http://dbpedia.org/resource/1999_New_York_Film_Critics_Circle_Awards,100
http://dbpedia.org/resource/National_Board_of_Review_of_Motion_Pictures,100
http://dbpedia.org/resource/List_of_Sundance_Film_Festival_award_winners,100
http://dbpedia.org/resource/Category:Best_Horror_Empire_Award_winners,100
http://dbpedia.org/resource/Template:AcademyAwardBestDocumentaryFeature2001-2020,100
http://dbpedia.org/resource/70th_Golden_Globe_Awards,100
http://dbpedia.org/resource/Category:Best_Documentary_Feature_Academy_Award_winners,100
http://dbpedia.org/resource/13th_Satellite_Awards,100
http://dbpedia.org/resource/BAFTA_Award_for_Best_Makeup_and_Hair,100
http://dbpedia.org/resource/AFI's_10_Top_10,100
http://dbpedia.org/resource/Category:Best_Comedy_Empire_Award_winners,100
http://dbpedia.org/resource/Category:C%C3%A9sar_Award_winners,100
http://dbpedia.org/resource/The_Criterion_Collection,100
http://dbpedia.org/resource/Producers_Guild_of_America_Award_for_Best_Theatrical_Motion_Picture,100
http://dbpedia.org/resource/London_Film_Critics_Circle_Awards_2012,100
http://dbpedia.org/resource/BAFTA_Award_for_Best_Special_Visual_Effects,100
http://dbpedia.org/resource/Film_Independent_Spirit_Awards,98.07692307692307
http://dbpedia.org/resource/Academy_Award_for_Best_Director,97.61904761904762
http://dbpedia.org/resource/Academy_Award_for_Best_Actor,97.5
http://dbpedia.org/resource/Academy_Award_for_Best_Foreign_Language_Film,97.43589743589743
http://dbpedia.org/resource/Independent_Spirit_Awards,97.36842105263158
http://dbpedia.org/resource/Satellite_Awards,96.66666666666667
http://dbpedia.org/resource/Golden_Globe_Award,96.47058823529412
http://dbpedia.org/resource/C%C3%A9sar_Award,96
http://dbpedia.org/resource/AFI's_100_Years...100_Movie_Quotes,95.83333333333334
http://dbpedia.org/resource/Satellite_Award,95.83333333333334
http://dbpedia.org/resource/Academy_Award_for_Best_Actress,95.45454545454545
http://dbpedia.org/resource/Annie_Award,94.73684210526315
http://dbpedia.org/resource/Broadcast_Film_Critics_Association,94.73684210526315
http://dbpedia.org/resource/Golden_Globe_Award_for_Best_Motion_Picture_%E2%80%93_Musical_or_Comedy,94.44444444444444
http://dbpedia.org/resource/Academy_Award_for_Best_Sound,94.11764705882352
http://dbpedia.org/resource/Screen_Actors_Guild_Award,93.75
http://dbpedia.org/resource/Golden_Globe_Award_for_Best_Actor_%E2%80%93_Motion_Picture_Musical_or_Comedy,93.75
http://dbpedia.org/resource/AFI's_100_Years...100_Thrills,93.75
http://dbpedia.org/resource/Category:Sony_Pictures_Classics_films,93.10344827586206
http://dbpedia.org/resource/Academy_Award_for_Directing,92.85714285714286
http://dbpedia.org/resource/Academy_Award_for_Best_Makeup_and_Hairstyling,92.85714285714286
http://dbpedia.org/resource/Phoenix_Film_Critics_Society,92.85714285714286
http://dbpedia.org/resource/AFI's_100_Years...100_Laughs,92.85714285714286
http://dbpedia.org/resource/Sony_Pictures_Classics,92.6829268292683
http://dbpedia.org/resource/Golden_Globe_Award_for_Best_Original_Score,92.30769230769231
http://dbpedia.org/resource/Grammy_Award_for_Best_Score_Soundtrack_for_Visual_Media,92.30769230769231
http://dbpedia.org/resource/Golden_Globe_Award_for_Best_Actress_%E2%80%93_Motion_Picture_Musical_or_Comedy,92.30769230769231
http://dbpedia.org/resource/84th_Academy_Awards,92.30769230769231
http://dbpedia.org/resource/International_Federation_of_Film_Critics,92.30769230769231
http://dbpedia.org/resource/BAFTA,92.30769230769231
http://dbpedia.org/resource/Saturn_Award_for_Best_Actor,90.90909090909091
http://dbpedia.org/resource/Dallas%E2%80%93Fort_Worth_Film_Critics_Association,90.90909090909091
http://dbpedia.org/resource/Gotham_Awards,90.90909090909091
http://dbpedia.org/resource/Screen_Actors_Guild_Award_for_Outstanding_Performance_by_a_Male_Actor_in_a_Leading_Role,90.90909090909091
http://dbpedia.org/resource/Saturn_Award_for_Best_Writing,90
http://dbpedia.org/resource/Category:Films_that_won_the_Best_Original_Song_Academy_Award,90
http://dbpedia.org/resource/Academy_Award_for_Best_Sound_Editing,90
http://dbpedia.org/resource/Golden_Globe_Award_for_Best_Original_Song,90
http://dbpedia.org/resource/Las_Vegas_Film_Critics_Society,88.88888888888889
http://dbpedia.org/resource/Producers_Guild_of_America_Award,88.88888888888889
http://dbpedia.org/resource/Saturn_Award_for_Best_Director,88.88888888888889
http://dbpedia.org/resource/Empire_Awards,88.88888888888889
http://dbpedia.org/resource/82nd_Academy_Awards,88.88888888888889
http://dbpedia.org/resource/Academy_Award,88.70967741935483
http://dbpedia.org/resource/Academy_Awards,88.69047619047619
http://dbpedia.org/resource/Emmy_Award,87.5
http://dbpedia.org/resource/Academy_Award_for_Best_Makeup,87.5
http://dbpedia.org/resource/Saturn_Award_for_Best_Animated_Film,87.5
http://dbpedia.org/resource/Satellite_Award_for_Best_Actor_%E2%80%93_Motion_Picture,87.5
http://dbpedia.org/resource/NAACP_Image_Award,86.66666666666667
http://dbpedia.org/resource/Dallas-Fort_Worth_Film_Critics_Association,85.71428571428571
http://dbpedia.org/resource/GLAAD_Media_Awards,85.71428571428571
http://dbpedia.org/resource/GLAAD_Media_Award,85.71428571428571
http://dbpedia.org/resource/74th_Academy_Awards,83.33333333333334
http://dbpedia.org/resource/Screen_Actors_Guild_Award_for_Outstanding_Performance_by_a_Female_Actor_in_a_Supporting_Role,83.33333333333334
http://dbpedia.org/resource/Academy_Award_for_Costume_Design,83.33333333333334
http://dbpedia.org/resource/85th_Academy_Awards,83.33333333333334
http://dbpedia.org/resource/Mainichi_Film_Award,83.33333333333334
http://dbpedia.org/resource/AFI's_100_Years..._100_Laughs,83.33333333333334
http://dbpedia.org/resource/MTV_Movie_Award_for_Best_Breakthrough_Performance,80
http://dbpedia.org/resource/Academy_Award_for_Sound_Editing,80
"http://dbpedia.org/resource/Grammy_Award_for_Best_Score_Soundtrack_Album_for_a_Motion_Picture,_Television_or_Other_Visual_Media",80
http://dbpedia.org/resource/Young_Artist_Award_for_Best_Leading_Young_Actor_in_a_Feature_Film,80
http://dbpedia.org/resource/Grammy_Award_for_Best_Compilation_Soundtrack_for_Visual_Media,80
http://dbpedia.org/resource/Irish_Film_&_Television_Awards,80
http://dbpedia.org/resource/Image_Awards,80
http://dbpedia.org/resource/Academy_Award_for_Best_Original_Song,79.16666666666666
http://dbpedia.org/resource/Grammy_Award,79.16666666666666
http://dbpedia.org/resource/Academy_Award_for_Best_Costume_Design,78.94736842105263
http://dbpedia.org/resource/Saturn_Award_for_Best_Supporting_Actor,77.77777777777779
"http://dbpedia.org/resource/Grammy_Award_for_Best_Compilation_Soundtrack_Album_for_a_Motion_Picture,_Television_or_Other_Visual_Media",75
http://dbpedia.org/resource/69th_Golden_Globe_Awards,75
http://dbpedia.org/resource/Houston_Film_Critics_Society,75
http://dbpedia.org/resource/MTV_Movie_Award_for_Best_Performance,75
http://dbpedia.org/resource/Broadcast_Film_Critics_Association_Award_for_Best_Actor,75
http://dbpedia.org/resource/Academy_Award_for_Visual_Effects,75
http://dbpedia.org/resource/Scream_Awards,75
http://dbpedia.org/resource/73rd_Academy_Awards,75
http://dbpedia.org/resource/Australian_Film_Critics_Association,75
http://dbpedia.org/resource/MTV_Movie_Award_for_Best_Fight,75
http://dbpedia.org/resource/Saturn_Award,75
http://dbpedia.org/resource/Saturn_Awards,72.22222222222221
http://dbpedia.org/resource/Golden_Trailer_Awards,72.22222222222221
http://dbpedia.org/resource/Black_Reel_Awards,71.42857142857143
http://dbpedia.org/resource/Saturn_Award_for_Best_Music,71.42857142857143
http://dbpedia.org/resource/Academy_Award_for_Best_Visual_Effects,71.42857142857143
http://dbpedia.org/resource/British_Board_of_Film_Classification,69.23076923076923
http://dbpedia.org/resource/Irish_Film_and_Television_Awards,66.66666666666666
http://dbpedia.org/resource/Template:European_Film_Award_%E2%80%93_People's_Choice_Award_for_Best_European_Film,66.66666666666666
http://dbpedia.org/resource/Screen_Actors_Guild_Award_for_Outstanding_Performance_by_a_Stunt_Ensemble_in_a_Motion_Picture,66.66666666666666
http://dbpedia.org/resource/Saturn_Award_for_Best_Special_Effects,66.66666666666666
http://dbpedia.org/resource/Satellite_Award_for_Best_Actor_-_Motion_Picture_Drama,66.66666666666666
http://dbpedia.org/resource/Nikkan_Sports_Film_Award,66.66666666666666
http://dbpedia.org/resource/80th_Academy_Awards,66.66666666666666
http://dbpedia.org/resource/Broadcast_Film_Critics_Association_Award_for_Best_Young_Performer,66.66666666666666
http://dbpedia.org/resource/BMI_Film_Music_Award,66.66666666666666
http://dbpedia.org/resource/Independent_Spirit_Award_for_Best_Female_Lead,66.66666666666666
http://dbpedia.org/resource/Brit_Awards,66.66666666666666
http://dbpedia.org/resource/NAACP_Image_Awards,66.66666666666666
http://dbpedia.org/resource/Bogey_Awards,66.66666666666666
http://dbpedia.org/resource/Blue_Ribbon_Awards,66.66666666666666
http://dbpedia.org/resource/2013_MTV_Movie_Awards,66.66666666666666
http://dbpedia.org/resource/Grammy_Awards,66.66666666666666
http://dbpedia.org/resource/People's_Choice_Awards,66.66666666666666
http://dbpedia.org/resource/Saturn_Award_for_Best_Make-up,60
http://dbpedia.org/resource/Saturn_Award_for_Best_Costume,60
http://dbpedia.org/resource/Christopher_Orr_(film_critic),60
http://dbpedia.org/resource/68th_Golden_Globe_Awards,60
http://dbpedia.org/resource/MTV_Movie_Award_for_Best_Villain,60
http://dbpedia.org/resource/Saturn_Award_for_Best_Science_Fiction_Film,58.33333333333334
http://dbpedia.org/resource/Saturn_Award_for_Best_Horror_Film,58.33333333333334
http://dbpedia.org/resource/Saturn_Award_for_Best_Fantasy_Film,57.14285714285714
http://dbpedia.org/resource/Saturn_Award_for_Best_Actress,57.14285714285714
http://dbpedia.org/resource/MTV_Movie_Awards,55.26315789473685
http://dbpedia.org/resource/MTV_Movie_Award,54.54545454545454
http://dbpedia.org/resource/Young_Artist_Award,53.57142857142857
http://dbpedia.org/resource/Genie_Award_for_Best_Motion_Picture,50
http://dbpedia.org/resource/Screen_Award_for_Best_Actor,50
http://dbpedia.org/resource/IIFA_Award_for_Best_Makeup,50
http://dbpedia.org/resource/Filmfare_Best_Actor_Award,50
http://dbpedia.org/resource/Academy_of_Canadian_Cinema_and_Television_Award_for_Best_Screenplay,50
http://dbpedia.org/resource/AACTA_Award_for_Best_Original_Music_Score,50
http://dbpedia.org/resource/AACTA_Award_for_Best_Actor_in_a_Leading_Role,50
http://dbpedia.org/resource/Genie_Award_for_Best_Performance_by_an_Actor_in_a_Supporting_Role,50
http://dbpedia.org/resource/IIFA_Best_Director_Award,50
http://dbpedia.org/resource/Stony_Awards,50
http://dbpedia.org/resource/Prism_Awards,50
http://dbpedia.org/resource/Las_Vegas_Film_Critics_Society_Award,50
http://dbpedia.org/resource/Filmfare_Award_for_Best_Director,50
http://dbpedia.org/resource/39th_People's_Choice_Awards,50
http://dbpedia.org/resource/Brit_Award,50
http://dbpedia.org/resource/47th_Academy_Awards,50
http://dbpedia.org/resource/Costume_Designers_Guild_Awards,50
http://dbpedia.org/resource/Blockbuster_Entertainment_Award,50
http://dbpedia.org/resource/CAMIE_Awards,50
http://dbpedia.org/resource/Screen_Award_for_Best_Actress,50
http://dbpedia.org/resource/Kids'_Choice_Awards,50
http://dbpedia.org/resource/2011_MTV_Movie_Awards,50
http://dbpedia.org/resource/Japanese_Academy_Awards,50
http://dbpedia.org/resource/Nickelodeon_Kids_Choice_Awards,50
http://dbpedia.org/resource/C%C3%A9sar_Award_for_Best_Music_Written_for_a_Film,50
http://dbpedia.org/resource/IIFA_Award_for_Best_Actor,50
http://dbpedia.org/resource/IIFA_Award_for_Best_Director,50
http://dbpedia.org/resource/Genie_Award_for_Best_Original_Screenplay,50
http://dbpedia.org/resource/Academy_of_Canadian_Cinema_and_Television_Award_for_Best_Motion_Picture,50
http://dbpedia.org/resource/Taurus_World_Stunt_Awards,50
http://dbpedia.org/resource/Blockbuster_Entertainment_Awards,50
http://dbpedia.org/resource/IIFA_Award_for_Best_Movie,50
http://dbpedia.org/resource/Stanley_Kramer_Award,50
http://dbpedia.org/resource/IIFA_Best_Actor_Award,50
http://dbpedia.org/resource/1995_MTV_Movie_Awards,50
http://dbpedia.org/resource/Filmfare_Award_for_Best_Actor,50
http://dbpedia.org/resource/Nickelodeon_Australian_Kids'_Choice_Awards_2010,50
http://dbpedia.org/resource/World_Soundtrack_Awards,50
http://dbpedia.org/resource/Academy_of_Canadian_Cinema_and_Television_Award_for_Best_Performance_by_an_Actor_in_a_Supporting_Role,50
http://dbpedia.org/resource/IIFA_Best_Movie_Award,50
http://dbpedia.org/resource/Filmfare_Award_for_Best_Film,50
http://dbpedia.org/resource/34th_Young_Artist_Awards,50
http://dbpedia.org/resource/British_Independent_Film_Awards_2008,50
http://dbpedia.org/resource/Satellite_Award_for_Best_Actor_%E2%80%93_Motion_Picture_Drama,50
http://dbpedia.org/resource/Nickelodeon_Kids'_Choice_Awards,46.15384615384615
http://dbpedia.org/resource/Saturn_Award_for_Best_Horror_or_Thriller_Film,42.85714285714285
http://dbpedia.org/resource/Screen_Awards,33.33333333333333
http://dbpedia.org/resource/National_Movie_Awards,33.33333333333333
http://dbpedia.org/resource/MTV_Movie_Award_for_Best_Scared-As-S**t_Performance,33.33333333333333
http://dbpedia.org/resource/The_Saturn_Awards,33.33333333333333
http://dbpedia.org/resource/Young_Artist_Awards,33.33333333333333
http://dbpedia.org/resource/Teen_Choice_Awards,33.33333333333333
http://dbpedia.org/resource/Young_Artist_Award_for_Best_Leading_Young_Actress_in_a_Feature_Film,33.33333333333333
http://dbpedia.org/resource/2011_Teen_Choice_Awards,33.33333333333333
http://dbpedia.org/resource/Film_critic,25
http://dbpedia.org/resource/Kids_Choice_Awards,25
http://dbpedia.org/resource/Film_criticism,25
http://dbpedia.org/resource/ALMA_Award,25
http://dbpedia.org/resource/Stinkers_Bad_Movie_Awards,11.11111111111111
http://dbpedia.org/resource/Razzie_Award,4.761904761904762
"http://dbpedia.org/resource/Golden_Raspberry_Award_for_Worst_Prequel,_Remake,_Rip-off_or_Sequel",4
http://dbpedia.org/resource/Golden_Raspberry_Awards,3.623188405797102
http://dbpedia.org/resource/Golden_Raspberry_Award,3.333333333333333
http://dbpedia.org/resource/IIFA_Best_Makeup_Award,0
http://dbpedia.org/resource/Category:Films_featuring_a_Best_Actor_National_Award_winning_performance,0
http://dbpedia.org/resource/Stardust_Best_Supporting_Actor_Award,0
http://dbpedia.org/resource/31st_Saturn_Awards,0
http://dbpedia.org/resource/Golden_Reel_Award,0
http://dbpedia.org/resource/ASCAP_Awards,0
http://dbpedia.org/resource/39th_GMA_Dove_Awards,0
http://dbpedia.org/resource/Stardust_Award_for_Best_Supporting_Actor,0
